-2488.3852	-1273.3073	-1307.9232	-1951.2699	-2190.2767	-2401.9322	-2404.2199	-2442.7726	
-2733.6887	-1829.2510	-1832.8133	-2017.8057	-2285.3839	-2410.8935	-2569.4604	-2607.1228	
-2038.6034	-1231.5341	-1231.5351	-1461.5271	-1911.8998	-1912.1653	-1937.5557	-1964.3179	
-2086.1993	-991.7751	-991.8629	-1414.6743	-1416.0014	-1917.7124	-1952.2786	-2011.7599	
-2167.1517	-995.4893	-1005.2207	-1640.7660	-2020.5005	-2071.6608	-2080.3989	-2092.4231	
-2539.6657	-1310.8676	-1316.6154	-1736.8599	-1784.5234	-1856.8681	-2036.3101	-2473.5786	
-2035.5413	-739.5605	-773.5872	-1271.7253	-1418.1385	-1755.9746	-1777.5361	-2002.9137	
-2106.9010	-1034.6794	-1050.8105	-1397.4405	-1413.4419	-1487.1839	-1812.8261	-2053.9322	
-2451.8320	-1476.1649	-1476.3720	-1813.6002	-1934.6656	-2274.6480	-2295.8949	-2422.3462	
-2638.8280	-1506.0243	-1513.3003	-1968.0178	-1974.0324	-2441.0233	-2502.5591	-2583.4442	
-2161.0434	-1055.5220	-1057.6491	-2083.6379	-2120.0796	-2123.5973	-2132.9929	-2139.0305	
-1821.0781	-441.9961	-465.2761	-1050.7337	-1051.4166	-1051.4210	-1057.5022	-1801.7653	
-2223.4905	-869.4716	-887.2255	-1389.4384	-1417.6750	-1439.9328	-1884.4337	-2202.4074	
-2243.9807	-1207.8610	-1211.2309	-1603.5123	-2045.4922	-2121.5810	-2147.0032	-2167.9773	
-1920.8657	-658.1234	-659.3965	-1198.1821	-1417.5849	-1559.0945	-1649.8718	-1851.1665	
-2529.9543	-1435.3391	-1498.1878	-1889.2257	-2134.4956	-2205.2451	-2233.4088	-2487.7893	
-2198.8482	-907.8357	-946.8999	-1693.0675	-2072.3832	-2126.4350	-2130.0368	-2135.8749	
-2395.2867	-1521.1932	-1522.6916	-1842.2234	-1886.1863	-1888.3497	-1899.2195	-2263.0748	
-2512.6277	-1200.5819	-1213.0419	-1692.9401	-1693.4279	-1752.3082	-2241.2750	-2263.4982	
-1658.2199	-96.8236	-159.8296	-847.7524	-847.9582	-847.9999	-850.8068	-1605.8990	
-1956.6513	-759.1695	-779.9096	-1268.9938	-1598.8398	-1908.7627	-1923.6250	-1934.8421	
-2273.2767	-799.1334	-821.9096	-1484.5911	-1485.5476	-1489.7721	-2020.2518	-2041.3071	
-2112.3368	-1173.9014	-1175.4145	-1470.9211	-1800.7148	-1896.9359	-1898.9786	-2098.4956	
-2310.4477	-1057.7964	-1080.2847	-1960.7902	-2048.3500	-2097.4153	-2101.8892	-2139.4413	
-1947.7204	-723.4403	-726.4428	-1186.6993	-1297.0182	-1637.1874	-1664.9616	-1671.1094	
-2129.3035	-1235.1930	-1245.0060	-1493.4450	-1560.5278	-1650.2306	-1723.4671	-2094.7846	
-2038.5569	-1090.5277	-1090.7775	-1397.5297	-1837.2405	-1930.0803	-1972.3277	-2007.3916	
-2585.8075	-1709.3069	-1723.1062	-2017.9054	-2025.0789	-2515.7760	-2562.0165	-2583.2276	
-2346.5324	-1279.0985	-1281.5422	-2019.9868	-2225.1302	-2248.4045	-2283.8015	-2333.2704	
-2024.7929	-1316.4823	-1346.9240	-1497.5042	-1949.1755	-1957.3721	-1974.0644	-1990.7529	
-2245.8490	-993.3892	-993.5030	-2038.0724	-2078.9620	-2092.1491	-2129.9305	-2208.9931	
-2310.5231	-854.8610	-855.3477	-1468.1164	-1474.7100	-1490.4833	-1504.1341	-2223.8116	
-2102.0966	-837.7175	-837.9485	-1418.6751	-1873.1959	-1883.0727	-1942.7187	-1974.7677	
-2486.8963	-1578.4043	-1590.0428	-2035.3721	-2206.8370	-2355.5382	-2403.7727	-2444.0835	
-2054.7231	-585.0724	-585.3243	-1244.2246	-1248.2830	-1256.6625	-1880.2420	-2035.2514	
-2327.7048	-1337.2991	-1337.6174	-1663.7732	-1986.6193	-2178.1153	-2214.8718	-2250.3625	
-1851.8522	-1196.5958	-1213.8451	-1385.1536	-1393.2019	-1399.6544	-1410.4776	-1834.7492	
-2029.0389	-430.6064	-470.8097	-1217.3603	-1219.4752	-1219.5860	-1225.6304	-2008.7326	
-1896.8508	-754.0486	-759.9142	-1491.8902	-1492.6252	-1802.1183	-1821.7005	-1884.5623	
-2118.8252	-786.1731	-810.0497	-1308.1521	-1323.0241	-1337.0752	-1355.0891	-2042.8088	
-2029.5488	59.8262	-93.6394	-1363.4967	-1363.7973	-1364.9785	-1365.8997	-1381.3678	
-2043.1861	-644.1824	-703.3278	-1280.7519	-1286.2993	-1471.9367	-1944.2665	-1973.3054	
-1870.2831	-647.1786	-647.5990	-1135.5301	-1135.5313	-1356.8111	-1541.9469	-1830.3248	
-2370.9814	-1074.1740	-1087.2104	-1956.7193	-2117.9373	-2125.7217	-2249.6983	-2274.2683	
-2342.4313	-1361.7875	-1383.0874	-1611.8723	-1842.7709	-1973.8160	-2118.0554	-2254.4704	
-2253.1545	-1267.6780	-1268.4984	-1598.0378	-1675.2185	-1688.6265	-1695.2988	-2235.9712	
-2153.5535	-980.0107	-980.2085	-1816.2900	-1870.9870	-1887.8669	-1952.1522	-2066.4362	
-2191.8126	-832.6871	-836.4388	-1412.9601	-1485.6359	-1869.7411	-2043.5080	-2127.7177	
-2081.1182	-1051.8124	-1053.5176	-1436.5347	-1944.4107	-1950.1056	-1968.2439	-2028.7335	
-2011.1327	-1368.1037	-1375.3402	-1552.1196	-1862.0203	-1960.1865	-1981.7674	-2003.7013	
-1979.7364	-816.5562	-818.0925	-1247.5462	-1684.6080	-1792.8226	-1846.9970	-1967.5710	
-2061.0196	-1008.0199	-1044.1807	-1381.9458	-1395.3665	-1397.8243	-1416.3822	-1950.3502	
-2101.1064	-1031.2017	-1034.9818	-1455.0056	-1864.6271	-1972.6390	-1987.8505	-2070.3974	
-2044.6406	-884.3728	-920.5994	-1546.0317	-1770.9794	-1904.0878	-1912.4792	-1976.1283	
-2308.1056	-1368.2393	-1393.5387	-1697.0229	-1699.3794	-2211.4122	-2224.0156	-2280.6282	
-1999.3472	-693.7819	-717.0886	-1217.4205	-1238.4338	-1679.6332	-1730.1406	-1985.8227	
-2166.7208	-1082.0657	-1088.0663	-1637.3886	-2041.0284	-2048.0896	-2057.6031	-2069.4714	
-1985.6802	-777.9030	-785.7951	-1263.1516	-1297.9158	-1298.0645	-1300.4822	-1951.4410	
-2479.0649	-1268.9023	-1332.2775	-1774.6101	-2067.3179	-2182.9544	-2229.6570	-2407.2989	
-2335.2016	-1239.1716	-1240.6890	-1566.7068	-1973.3697	-2048.7447	-2157.8774	-2176.5649	
-2345.2576	-1330.2478	-1344.1727	-1942.2726	-2260.5674	-2266.4961	-2274.9890	-2337.0679	
-2165.4110	-1057.7313	-1057.7281	-1464.2084	-1465.8128	-1779.6613	-1829.9166	-2146.2984	
-2470.9049	-1381.5379	-1395.0015	-1815.8921	-1822.6034	-2215.9260	-2321.7139	-2426.2951	
-2159.0875	-1044.9056	-1050.9851	-1518.7653	-1961.3839	-2005.6368	-2061.3704	-2144.7276	
-2064.9961	-781.9137	-782.5322	-1329.1430	-1382.4903	-1829.4628	-1906.6091	-2022.7554	
-2044.5521	-925.1899	-928.7379	-1451.5947	-1935.2991	-1941.5860	-1942.5658	-2003.5079	
-1896.9768	-604.6898	-613.0637	-1167.9103	-1167.9454	-1618.3287	-1662.2568	-1705.7853	
-2120.7705	-1314.5499	-1318.6318	-1469.0336	-1781.7587	-1835.0190	-1877.8052	-2100.7283	
-2259.8292	-1385.5835	-1439.6608	-1720.6300	-2080.7183	-2139.3607	-2203.8306	-2242.4301	
-2031.2674	-786.1218	-789.5542	-1428.3818	-1774.8581	-1792.8026	-1836.4925	-1986.8805	
-2339.8502	-1409.2248	-1411.2805	-1750.7987	-1814.2484	-2058.1527	-2170.4965	-2331.8549	
-2478.3340	-1363.3567	-1367.2805	-2125.5368	-2322.6128	-2346.0271	-2356.9564	-2409.2732	
-2289.8349	-1409.5308	-1410.6305	-1672.7209	-1674.9903	-1684.3801	-1698.0104	-2270.6696	
-2468.8786	-1409.5545	-1409.9020	-1709.3042	-1709.4258	-1773.8438	-2220.9091	-2407.0811	
-2464.3548	-1242.1475	-1255.5069	-1693.6129	-1701.3788	-2280.1167	-2302.7363	-2372.1896	
-2456.8779	-1347.7655	-1374.8412	-2145.5223	-2145.5246	-2370.7340	-2379.9672	-2437.5454	
-2120.4414	-923.7270	-945.7984	-1775.9905	-1825.0004	-1884.4152	-1952.4310	-2056.8452	
-2029.3944	-363.0116	-455.5275	-1193.3127	-1197.0878	-1198.9109	-1201.4084	-1214.4753	
-1989.7397	-1060.5689	-1078.5901	-1345.7767	-1850.1934	-1869.4732	-1906.4188	-1978.3544	
-2112.9652	-1333.7012	-1333.9630	-1535.5177	-1537.7227	-1672.3310	-1789.2089	-2085.2595	
-2250.2842	-1091.7086	-1100.2650	-1565.6199	-1596.2917	-2103.7444	-2183.1080	-2198.0135	
-2311.2696	-1454.0998	-1455.2145	-1720.9882	-2129.8142	-2147.2935	-2163.3863	-2221.3757	
-2004.9320	-1173.4740	-1176.0731	-1391.9895	-1908.7679	-1920.8557	-1929.1664	-1993.2675	
-2083.2844	-947.0313	-985.0606	-1493.2384	-1991.8338	-2040.7679	-2044.9605	-2053.9145	
-2085.7923	-848.1497	-858.7006	-1322.3135	-1463.9132	-1736.6076	-1810.6294	-2046.6402	
-2136.1175	-1205.5770	-1207.4774	-1497.9009	-1710.0242	-1976.5381	-1978.2153	-2003.4886	
-2420.1770	-1374.5487	-1387.8973	-1842.6127	-2184.2496	-2218.6109	-2275.5394	-2407.3102	
-2320.0591	-1656.3794	-1656.3910	-1780.6666	-1873.0697	-2133.7634	-2138.9634	-2168.8253	
-2620.1590	-1444.2222	-1452.4847	-2150.5342	-2255.0921	-2329.1482	-2429.2987	-2600.6310	
-2359.4818	-1443.9240	-1446.1186	-1694.2700	-2017.2985	-2181.4739	-2293.7869	-2313.3168	
-1974.5031	-575.9876	-582.9636	-1362.5400	-1362.9369	-1366.6090	-1879.2898	-1953.6267	
-2330.7442	-736.6896	-815.3747	-1576.9346	-1576.9911	-1577.4442	-1578.6786	-2254.6761	
-2152.0869	-1008.2874	-1008.3362	-1397.9381	-1400.8302	-1475.0801	-1650.1934	-2123.1380	
-2213.8089	-888.0423	-894.3287	-1448.9097	-1449.2954	-1449.5011	-1475.3013	-2164.0782	
-2250.4911	-1286.1666	-1286.1960	-1716.0386	-2149.2413	-2169.1790	-2174.0030	-2185.0521	
-1949.4628	-724.5130	-744.8617	-1160.9614	-1591.1261	-1702.4210	-1721.9531	-1843.3587	
-1924.8636	-480.6887	-532.7481	-1152.5659	-1153.7677	-1159.3580	-1162.9753	-1918.1125	
-2305.3989	-1177.6614	-1202.1879	-1639.8006	-1643.2670	-2060.3137	-2140.0530	-2263.8235	
-2297.3681	-1131.7686	-1136.1785	-1786.4711	-2092.1171	-2205.3542	-2206.4237	-2273.2214	
-2105.3502	-1066.1533	-1075.1223	-1417.9816	-1895.7753	-1898.7950	-1906.6188	-2009.4968	
-2199.9229	-1063.8680	-1092.0233	-1514.5524	-2065.1144	-2071.6884	-2086.1462	-2146.1458	
-1643.6430	203.3771	103.4805	-814.5777	-814.7576	-814.9630	-817.5294	-823.7148	
-2006.0186	-515.4667	-528.5560	-1178.2019	-1194.0287	-1212.7833	-1231.2493	-1700.4001	
-2482.3905	-1516.1306	-1534.0429	-2262.5133	-2373.0203	-2385.7365	-2409.8154	-2452.4591	
-2560.9480	-1717.9440	-1722.6130	-2050.0954	-2054.4056	-2400.9098	-2421.8513	-2444.7332	
-2463.0749	-1482.0103	-1489.8637	-2038.8443	-2275.2665	-2344.9099	-2381.6345	-2443.7640	
-2110.1925	-1018.9277	-1029.7482	-1444.1244	-1737.6654	-1912.1242	-1964.9021	-2058.9828	
-2147.1692	-583.5905	-614.9870	-1330.7733	-1348.9874	-1358.6126	-1378.4105	-2106.3503	
-2084.3631	-976.7683	-978.1408	-1400.7185	-1954.5869	-1975.5910	-1986.0985	-2021.6124	
-1917.1214	-826.5609	-829.1631	-1226.2044	-1728.5134	-1773.7299	-1819.3609	-1871.1131	
-2222.5241	-643.9178	-701.6751	-1463.7300	-1463.8105	-1467.9886	-1469.7054	-2206.9398	
-2496.9030	-1176.8391	-1206.5075	-1653.5865	-1683.7185	-1685.2607	-1701.5244	-2434.0270	
-1975.3649	-1405.5585	-1405.8624	-1461.3648	-1798.9327	-1871.0355	-1887.6685	-1926.7339	
-2462.4148	-1949.5970	-1949.6440	-2038.7468	-2084.7387	-2097.4169	-2105.1550	-2436.3096	
-2649.7602	-1598.4839	-1599.7225	-1987.9535	-2013.7679	-2341.7849	-2404.1417	-2472.0098	
-2433.2997	-1623.1532	-1627.8144	-1948.7348	-2278.5895	-2347.3173	-2394.1722	-2409.1702	
-2833.1711	-2258.1166	-2270.3744	-2372.8208	-2408.3619	-2412.0165	-2433.9510	-2469.9324	
-2105.5309	-857.3870	-875.5371	-1775.4361	-1777.4022	-1962.3469	-1986.7311	-1986.9435	
-2175.0547	-624.5453	-646.5428	-1440.0190	-1447.2328	-1873.5158	-1918.6067	-1949.4117	
-2438.4730	-1391.4689	-1403.7124	-2174.7394	-2183.2912	-2286.1220	-2329.8839	-2367.5986	
-1923.9140	-894.5315	-908.2278	-1272.2665	-1443.4233	-1591.0409	-1600.8737	-1622.0054	
-2656.4098	-1514.6446	-1514.9469	-2165.4968	-2463.8456	-2497.9978	-2554.5427	-2601.7067	
-2197.2351	-514.7933	-583.7207	-1348.6792	-1350.5583	-1352.1810	-1368.7185	-2138.3262	
-2100.6904	-985.0465	-985.1170	-1416.2095	-1941.1836	-1950.5133	-2009.6755	-2064.9466	
-1873.8827	-645.8592	-672.8530	-1122.0193	-1450.2043	-1626.2428	-1640.8319	-1837.7780	
-2138.6137	-663.0393	-702.0662	-1862.8425	-1906.4500	-1916.8283	-1924.7553	-1955.3328	
-2057.0581	-1459.6845	-1460.4015	-1565.2619	-1754.6837	-1918.4468	-1959.1694	-2014.1162	
-1891.4394	-579.0107	-597.2845	-1231.6646	-1681.2914	-1686.6532	-1697.5776	-1865.5271	
-2338.9030	-1265.7049	-1265.7158	-1651.4147	-2165.6165	-2171.9331	-2185.9083	-2302.7913	
-2202.1933	-726.7054	-791.6587	-1415.8118	-1417.0365	-1425.9620	-1439.3067	-1944.5907	
-2274.4349	-914.7459	-959.2179	-1508.9020	-1514.9733	-1517.8528	-2082.6569	-2097.7240	
-1812.7107	-684.5728	-694.7354	-1124.1213	-1175.2603	-1312.6567	-1740.0027	-1747.0234	
-2281.6919	-1697.4738	-1697.9425	-1851.0073	-2041.5871	-2172.0072	-2188.6244	-2234.2373	
-2395.0488	-790.0965	-807.1505	-1658.0206	-1658.2748	-1680.4603	-1696.2509	-2373.1506	
-2571.8476	-1813.0909	-1814.1212	-1966.1705	-1971.3558	-2088.3864	-2145.2043	-2396.1207	
-2237.2490	-1391.1673	-1391.7831	-1659.9528	-1949.3810	-2015.9464	-2044.9133	-2189.8229	
-2002.6665	-844.3518	-863.7879	-1892.3988	-1916.3339	-1935.5898	-1971.6327	-1985.5711	
-2056.8246	-794.3787	-807.2674	-1337.5017	-1361.1667	-1364.5106	-1375.4262	-1380.4747	
-2063.6465	-218.0597	-326.9943	-1276.8696	-1277.4778	-1277.5845	-1280.8656	-2040.6978	
-2298.6395	-1204.7036	-1211.4986	-1987.8348	-1996.7521	-2106.2849	-2146.8823	-2288.6972	
-1932.5607	-677.6116	-677.9820	-1178.9836	-1225.8385	-1228.8128	-1239.5156	-1924.9623	
-2406.4111	-1488.1881	-1503.7355	-1701.2182	-1701.8466	-1734.4420	-1746.0233	-2372.0749	
-2043.8994	-1212.9807	-1218.2090	-1494.1729	-1957.2553	-1966.0968	-1971.1400	-2015.8066	
-2275.6969	-1017.6931	-1033.0830	-1550.6566	-1561.7178	-1946.1948	-2075.1275	-2237.4706	
-2414.7959	-1232.1415	-1244.9134	-2239.7199	-2256.0597	-2261.6812	-2316.7251	-2338.3759	
-2348.8050	-1254.6932	-1255.2012	-1822.4656	-2089.6119	-2173.8805	-2215.2915	-2270.7223	
-2317.8359	-1306.5367	-1345.9861	-1551.2620	-2006.8314	-2087.2468	-2100.5807	-2271.5116	
-2200.5967	-1200.9089	-1201.7227	-1522.2486	-1540.0207	-1796.6554	-1931.4808	-2161.7831	
-2282.5674	-1198.2217	-1198.2346	-1793.9145	-2199.6251	-2205.3403	-2238.6942	-2271.4191	
-1933.3527	-1295.1264	-1295.3670	-1478.3326	-1864.2933	-1905.3730	-1911.0454	-1921.5481	
-2012.6449	-1579.1564	-1580.8046	-1617.2500	-1645.0897	-1674.3818	-1723.5275	-2005.6539	
-2382.1944	-1419.6970	-1431.5399	-1944.7874	-2278.5573	-2284.3435	-2341.2738	-2356.1958	
