598.2866	668.5248	667.7301	608.5480	608.3752	608.3730	607.4504	600.2371	
647.4970	667.1439	666.2691	661.0388	660.6248	660.0825	660.0070	650.1106	
648.9489	663.5097	663.4869	656.4259	655.6951	654.9303	653.9745	651.3315	
660.8908	667.4880	667.2508	663.6724	663.3154	662.2360	662.1435	661.6472	
651.5353	662.9061	662.3993	658.8512	658.8497	657.3293	655.6061	653.5270	
651.7146	665.9485	665.9240	660.4743	660.4608	660.1347	659.7475	655.4309	
658.6882	665.9099	665.0241	663.3660	663.3030	663.1430	662.9108	660.3614	
653.8818	662.7951	662.4343	658.9509	658.9429	658.2283	658.1168	656.0813	
655.0547	668.9382	665.6645	660.6505	660.5627	659.5531	659.3469	658.7177	
659.5156	667.0213	666.8049	665.9574	665.7955	665.5066	665.3497	660.5113	
661.8594	670.3593	668.8007	664.9569	664.5953	664.1695	664.0096	662.6454	
660.7545	665.2786	664.9346	662.9030	662.8143	662.4514	661.7887	661.5526	
656.0342	668.5824	668.1534	662.2282	661.6961	661.2779	660.0970	658.0446	
655.4717	665.6031	665.5995	659.1504	658.8980	658.6654	658.5539	656.7129	
656.4021	663.0402	662.9636	660.5546	660.1782	660.1291	659.0638	657.8400	
659.6116	666.3595	666.2913	664.0700	663.4061	663.3403	663.1348	661.1134	
656.8595	664.1061	664.0645	662.8080	662.5694	661.2354	660.9877	658.4138	
661.2042	666.8946	666.8692	666.5509	665.6414	665.6063	665.3758	662.8234	
659.5824	666.5631	665.9370	663.0697	662.8331	662.7670	662.6753	661.0482	
654.8833	664.6291	664.5891	661.0325	661.0324	660.9385	659.4793	655.6418	
657.4932	665.0921	665.0898	661.5984	660.7826	660.5020	660.3164	658.6399	
656.0564	662.9139	662.9043	661.5989	661.0539	660.5456	660.3444	657.7387	
658.4850	667.3332	667.3332	663.8345	663.8335	663.7860	663.5526	663.0853	
654.5637	662.6284	662.6271	658.0837	657.6418	657.1729	657.0416	655.5519	
655.0416	664.5979	664.5091	658.6119	658.4917	658.4742	658.4092	656.8262	
649.5508	667.8204	667.7000	665.4834	664.4766	664.0255	663.7447	658.6358	
652.0468	666.6515	664.2124	660.7760	660.1803	656.3189	655.4680	654.2224	
652.6460	660.8367	660.3991	656.1800	655.9267	655.7357	655.7045	653.0813	
654.4414	662.4606	662.0163	658.8265	658.7605	658.6791	658.5266	656.9782	
648.2284	663.6374	662.6815	654.4292	653.7268	653.4662	653.0066	651.3074	
661.7385	667.9069	666.8266	665.3880	665.1366	665.0886	664.9687	663.8664	
657.1898	665.4127	662.5499	661.0491	660.5260	659.8818	659.7107	658.8401	
655.2365	665.9044	665.0514	661.5265	660.8648	660.1506	659.9851	656.5990	
654.0763	665.6463	665.6454	658.4941	657.5996	656.3377	655.8503	654.8147	
657.5892	662.6466	661.9090	659.6787	659.6773	659.5129	659.2592	659.0831	
650.3283	667.0147	666.0961	662.0119	661.6682	660.6779	659.5239	654.4511	
655.3372	664.1594	663.1263	660.1239	659.5286	659.4813	659.1380	656.9360	
657.0046	665.4229	665.4243	662.8949	662.8927	661.8894	661.7595	660.0640	
